target,source,flow,year
Wyoming,Tennessee,69,2011
Wyoming,Idaho,2140,2011
Wyoming,New York,113,2011
Wyoming,New Jersey,7,2011
Wyoming,Indiana,6,2011
Wyoming,Iowa,342,2011
Wyoming,Kansas,286,2011
Wyoming,Kentucky,83,2011
Wyoming,Louisiana,114,2011
Wyoming,Maine,0,2011
Wyoming,Maryland,0,2011
Wyoming,New Mexico,76,2011
Wyoming,Massachusetts,152,2011
Wyoming,Minnesota,357,2011
Wyoming,Mississippi,70,2011
Wyoming,Missouri,241,2011
Wyoming,Montana,1105,2011
Wyoming,Nebraska,1784,2011
Wyoming,Nevada,427,2011
Wyoming,New Hampshire,0,2011
Wyoming,Michigan,849,2011
Utah,North Dakota,2,2011
Wisconsin,Michigan,5623,2011
Wisconsin,Maryland,147,2011
West Virginia,Indiana,210,2011
West Virginia,Iowa,0,2011
West Virginia,Kansas,0,2011
West Virginia,Kentucky,515,2011
West Virginia,Louisiana,326,2011
West Virginia,Maine,45,2011
West Virginia,Maryland,7515,2011
West Virginia,Illinois,1331,2011
West Virginia,Massachusetts,236,2011
West Virginia,Minnesota,0,2011
West Virginia,Mississippi,0,2011
West Virginia,Missouri,309,2011
West Virginia,Montana,60,2011
West Virginia,Nebraska,78,2011
West Virginia,Nevada,293,2011
West Virginia,New Hampshire,160,2011
West Virginia,Michigan,459,2011
West Virginia,New Jersey,1431,2011
West Virginia,Idaho,120,2011
West Virginia,Georgia,1296,2011
Washington,Utah,4789,2011
Washington,Vermont,119,2011
Washington,Virginia,4233,2011
Washington,West Virginia,157,2011
Washington,Wisconsin,1491,2011
Washington,Wyoming,1507,2011
West Virginia,Alabama,221,2011
West Virginia,Hawaii,147,2011
West Virginia,Alaska,598,2011
West Virginia,Arkansas,225,2011
West Virginia,California,1442,2011
West Virginia,Colorado,124,2011
West Virginia,Connecticut,594,2011
West Virginia,Delaware,89,2011
West Virginia,District of Columbia ,300,2011
West Virginia,Florida,2949,2011
West Virginia,Arizona,50,2011
Wisconsin,Massachusetts,733,2011
West Virginia,New Mexico,0,2011
West Virginia,North Carolina,3865,2011
Wisconsin,California,6637,2011
Wisconsin,Colorado,2592,2011
Wisconsin,Connecticut,993,2011
Wisconsin,Delaware,219,2011
Wisconsin,District of Columbia ,123,2011
Wisconsin,Florida,4338,2011
Wisconsin,Georgia,1745,2011
Wisconsin,Arkansas,335,2011
Wisconsin,Hawaii,1108,2011
Wisconsin,Illinois,25521,2011
Wisconsin,Indiana,4017,2011
Wisconsin,Iowa,3306,2011
Wisconsin,Kansas,418,2011
Wisconsin,Kentucky,1040,2011
Wisconsin,Louisiana,850,2011
Wisconsin,Maine,12,2011
Wisconsin,Idaho,566,2011
West Virginia,New York,2017,2011
Wisconsin,Arizona,4045,2011
Wisconsin,Alabama,708,2011
West Virginia,North Dakota,0,2011
West Virginia,Ohio,8545,2011
West Virginia,Oklahoma,97,2011
West Virginia,Oregon,132,2011
West Virginia,Pennsylvania,4205,2011
West Virginia,Rhode Island,284,2011
West Virginia,South Carolina,1857,2011
Wisconsin,Alaska,432,2011
West Virginia,South Dakota,0,2011
West Virginia,Texas,1574,2011
West Virginia,Utah,114,2011
West Virginia,Vermont,23,2011
West Virginia,Virginia,5561,2011
West Virginia,Washington,83,2011
West Virginia,Wisconsin,42,2011
West Virginia,Wyoming,0,2011
West Virginia,Tennessee,546,2011
Pennsylvania,Indiana,4086,2011
Utah,North Carolina,1653,2011
Utah,New Mexico,1707,2011
South Carolina,Kansas,1885,2011
South Carolina,Kentucky,2454,2011
South Carolina,Louisiana,878,2011
South Carolina,Maine,652,2011
South Carolina,Maryland,3807,2011
South Carolina,Massachusetts,730,2011
South Carolina,Michigan,4483,2011
South Carolina,Minnesota,471,2011
South Carolina,Mississippi,2163,2011
South Carolina,Missouri,1522,2011
South Carolina,Montana,915,2011
South Carolina,Nebraska,204,2011
South Carolina,Nevada,1017,2011
South Carolina,New Hampshire,372,2011
South Carolina,New Jersey,4241,2011
South Carolina,Iowa,1379,2011
South Carolina,Indiana,3249,2011
South Carolina,Illinois,2371,2011
South Carolina,Idaho,55,2011
Rhode Island,Washington,262,2011
Rhode Island,West Virginia,199,2011
Rhode Island,Wisconsin,2,2011
Rhode Island,Wyoming,23,2011
South Carolina,Alabama,2999,2011
South Carolina,Alaska,2421,2011
South Carolina,Arizona,1971,2011
South Carolina,New Mexico,598,2011
South Carolina,Arkansas,1333,2011
South Carolina,Colorado,1000,2011
South Carolina,Connecticut,1752,2011
South Carolina,Delaware,841,2011
South Carolina,District of Columbia ,589,2011
South Carolina,Florida,15476,2011
South Carolina,Georgia,16355,2011
South Carolina,Hawaii,712,2011
South Carolina,California,6592,2011
South Carolina,New York,11317,2011
South Carolina,North Carolina,23102,2011
South Carolina,North Dakota,271,2011
South Dakota,Colorado,1021,2011
South Dakota,Connecticut,0,2011
South Dakota,Delaware,0,2011
South Dakota,District of Columbia ,0,2011
South Dakota,Florida,101,2011
South Dakota,Georgia,69,2011
South Dakota,Hawaii,0,2011
South Dakota,California,1286,2011
South Dakota,Idaho,186,2011
South Dakota,Indiana,285,2011
South Dakota,Iowa,4772,2011
South Dakota,Kansas,144,2011
South Dakota,Kentucky,211,2011
South Dakota,Louisiana,0,2011
South Dakota,Maine,0,2011
South Dakota,Maryland,254,2011
South Dakota,Illinois,267,2011
Rhode Island,Virginia,485,2011
South Dakota,Arkansas,659,2011
South Dakota,Alaska,554,2011
South Carolina,Ohio,6327,2011
South Carolina,Oklahoma,1008,2011
South Carolina,Oregon,833,2011
South Carolina,Pennsylvania,3523,2011
South Carolina,Rhode Island,453,2011
South Carolina,South Dakota,62,2011
South Carolina,Tennessee,3324,2011
South Dakota,Arizona,1422,2011
South Carolina,Texas,8623,2011
South Carolina,Vermont,91,2011
South Carolina,Virginia,7879,2011
South Carolina,Washington,2510,2011
South Carolina,West Virginia,1680,2011
South Carolina,Wisconsin,341,2011
South Carolina,Wyoming,632,2011
South Dakota,Alabama,0,2011
South Carolina,Utah,181,2011
Rhode Island,Vermont,621,2011
Rhode Island,Utah,181,2011
Rhode Island,Texas,207,2011
Pennsylvania,Oklahoma,283,2011
Pennsylvania,Oregon,1594,2011
Pennsylvania,Rhode Island,799,2011
Pennsylvania,South Carolina,3438,2011
Pennsylvania,South Dakota,142,2011
Pennsylvania,Tennessee,3742,2011
Pennsylvania,Texas,7006,2011
Pennsylvania,Ohio,13075,2011
Pennsylvania,Utah,1246,2011
Pennsylvania,Virginia,8419,2011
Pennsylvania,Washington,3688,2011
Pennsylvania,West Virginia,4631,2011
Pennsylvania,Wisconsin,2426,2011
Pennsylvania,Wyoming,195,2011
Rhode Island,Alabama,0,2011
Rhode Island,Alaska,0,2011
Pennsylvania,Vermont,446,2011
Rhode Island,Arizona,214,2011
Pennsylvania,North Dakota,195,2011
Pennsylvania,New York,29436,2011
Pennsylvania,Kansas,2323,2011
Pennsylvania,Kentucky,4013,2011
Pennsylvania,Louisiana,615,2011
Pennsylvania,Maine,608,2011
Pennsylvania,Maryland,17751,2011
Pennsylvania,Massachusetts,6284,2011
Pennsylvania,Michigan,4406,2011
Pennsylvania,North Carolina,11254,2011
Pennsylvania,Minnesota,853,2011
Pennsylvania,Missouri,1761,2011
Pennsylvania,Montana,338,2011
Pennsylvania,Nebraska,582,2011
Pennsylvania,Nevada,1057,2011
Pennsylvania,New Hampshire,1326,2011
Pennsylvania,New Jersey,36133,2011
Pennsylvania,New Mexico,325,2011
Pennsylvania,Mississippi,1238,2011
South Dakota,Massachusetts,113,2011
Rhode Island,Arkansas,0,2011
Rhode Island,Colorado,301,2011
Rhode Island,Montana,0,2011
Rhode Island,Nebraska,0,2011
Rhode Island,Nevada,0,2011
Rhode Island,New Hampshire,941,2011
Rhode Island,New Jersey,1224,2011
Rhode Island,New Mexico,93,2011
Rhode Island,New York,2776,2011
Rhode Island,Missouri,109,2011
Rhode Island,North Carolina,259,2011
Rhode Island,Ohio,60,2011
Rhode Island,Oklahoma,0,2011
Rhode Island,Oregon,57,2011
Rhode Island,Pennsylvania,1125,2011
Rhode Island,South Carolina,223,2011
Rhode Island,South Dakota,0,2011
Rhode Island,Tennessee,210,2011
Rhode Island,North Dakota,0,2011
Rhode Island,California,1949,2011
Rhode Island,Mississippi,0,2011
Rhode Island,Michigan,178,2011
Rhode Island,Connecticut,2613,2011
Rhode Island,Delaware,0,2011
Rhode Island,District of Columbia ,0,2011
Rhode Island,Florida,2230,2011
Rhode Island,Georgia,476,2011
Rhode Island,Hawaii,0,2011
Rhode Island,Idaho,107,2011
Rhode Island,Minnesota,27,2011
Rhode Island,Illinois,373,2011
Rhode Island,Iowa,82,2011
Rhode Island,Kansas,374,2011
Rhode Island,Kentucky,211,2011
Rhode Island,Louisiana,121,2011
Rhode Island,Maine,228,2011
Rhode Island,Maryland,472,2011
Rhode Island,Massachusetts,7715,2011
Rhode Island,Indiana,41,2011
South Dakota,Michigan,239,2011
South Dakota,Minnesota,5342,2011
South Dakota,Mississippi,129,2011
Texas,Missouri,13473,2011
Texas,Montana,537,2011
Texas,Nebraska,3837,2011
Texas,Nevada,7793,2011
Texas,New Hampshire,459,2011
Texas,New Jersey,7578,2011
Texas,New Mexico,15225,2011
Texas,Mississippi,6048,2011
Texas,New York,26155,2011
Texas,North Dakota,809,2011
Texas,Ohio,12315,2011
Texas,Oklahoma,19302,2011
Texas,Oregon,3743,2011
Texas,Pennsylvania,9107,2011
Texas,Rhode Island,1297,2011
Texas,South Carolina,4075,2011
Texas,North Carolina,14956,2011
Texas,South Dakota,1486,2011
Texas,Minnesota,7691,2011
Texas,Massachusetts,5035,2011
Texas,Colorado,19126,2011
Texas,Connecticut,2927,2011
Texas,Delaware,884,2011
Texas,District of Columbia ,2276,2011
Texas,Florida,35777,2011
Texas,Georgia,17401,2011
Texas,Hawaii,6106,2011
Texas,Michigan,15654,2011
Texas,Idaho,4379,2011
Texas,Indiana,10265,2011
Texas,Iowa,3236,2011
Texas,Kansas,12766,2011
Texas,Kentucky,6616,2011
Texas,Louisiana,25513,2011
Texas,Maine,1357,2011
Texas,Maryland,9443,2011
Texas,Illinois,15064,2011
Texas,California,58992,2011
Texas,Tennessee,10788,2011
Texas,Vermont,349,2011
Utah,Iowa,290,2011
Utah,Kansas,1146,2011
Utah,Kentucky,611,2011
Utah,Louisiana,494,2011
Utah,Maine,0,2011
Utah,Maryland,342,2011
Utah,Massachusetts,959,2011
Utah,Indiana,545,2011
Utah,Michigan,1099,2011
Utah,Mississippi,143,2011
Utah,Missouri,511,2011
Utah,Montana,1241,2011
Utah,Nebraska,195,2011
Utah,Nevada,4315,2011
Utah,New Hampshire,34,2011
Utah,New Jersey,506,2011
Utah,Minnesota,939,2011
Texas,Utah,5234,2011
Utah,Illinois,1447,2011
Utah,Hawaii,1701,2011
Texas,Virginia,13231,2011
Texas,Washington,15325,2011
Texas,West Virginia,663,2011
Texas,Wisconsin,5982,2011
Texas,Wyoming,2500,2011
Utah,Alabama,486,2011
Utah,Alaska,2151,2011
Utah,Idaho,7538,2011
Utah,Arizona,6585,2011
Utah,California,18237,2011
Utah,Colorado,3986,2011
Utah,Connecticut,562,2011
Utah,Delaware,0,2011
Utah,District of Columbia ,132,2011
Utah,Florida,1643,2011
Utah,Georgia,1052,2011
Utah,Arkansas,422,2011
Utah,New York,1937,2011
Texas,Arkansas,16461,2011
Texas,Alaska,6670,2011
South Dakota,Virginia,79,2011
South Dakota,Washington,557,2011
South Dakota,West Virginia,0,2011
South Dakota,Wisconsin,481,2011
South Dakota,Wyoming,1310,2011
Tennessee,Alabama,9326,2011
Tennessee,Alaska,531,2011
South Dakota,Vermont,0,2011
Tennessee,Arizona,1346,2011
Tennessee,California,7130,2011
Tennessee,Colorado,1372,2011
Tennessee,Connecticut,150,2011
Tennessee,Delaware,155,2011
Tennessee,District of Columbia ,307,2011
Tennessee,Florida,15491,2011
Tennessee,Georgia,17507,2011
Tennessee,Arkansas,7393,2011
Tennessee,Hawaii,179,2011
South Dakota,Utah,560,2011
South Dakota,Tennessee,0,2011
South Dakota,Missouri,354,2011
South Dakota,Montana,232,2011
South Dakota,Nebraska,1695,2011
South Dakota,Nevada,110,2011
South Dakota,New Hampshire,0,2011
South Dakota,New Jersey,441,2011
South Dakota,New Mexico,513,2011
South Dakota,Texas,1156,2011
South Dakota,New York,6,2011
South Dakota,North Dakota,2060,2011
South Dakota,Ohio,84,2011
South Dakota,Oklahoma,40,2011
South Dakota,Oregon,15,2011
South Dakota,Pennsylvania,57,2011
South Dakota,Rhode Island,7,2011
South Dakota,South Carolina,529,2011
South Dakota,North Carolina,166,2011
Texas,Arizona,20073,2011
Tennessee,Idaho,0,2011
Tennessee,Indiana,5645,2011
Tennessee,Ohio,5944,2011
Tennessee,Oklahoma,3166,2011
Tennessee,Oregon,726,2011
Tennessee,Pennsylvania,3360,2011
Tennessee,Rhode Island,14,2011
Tennessee,South Carolina,5531,2011
Tennessee,South Dakota,181,2011
Tennessee,North Dakota,50,2011
Tennessee,Texas,7009,2011
Tennessee,Vermont,38,2011
Tennessee,Virginia,6098,2011
Tennessee,Washington,2852,2011
Tennessee,West Virginia,1385,2011
Tennessee,Wisconsin,1213,2011
Tennessee,Wyoming,131,2011
Texas,Alabama,8747,2011
Tennessee,Utah,200,2011
Tennessee,Illinois,8593,2011
Tennessee,North Carolina,9353,2011
Tennessee,New Mexico,381,2011
Tennessee,Iowa,387,2011
Tennessee,Kansas,1805,2011
Tennessee,Kentucky,13884,2011
Tennessee,Louisiana,1901,2011
Tennessee,Maine,9,2011
Tennessee,Maryland,1135,2011
Tennessee,Massachusetts,1690,2011
Tennessee,New York,4921,2011
Tennessee,Michigan,5983,2011
Tennessee,Mississippi,9172,2011
Tennessee,Missouri,3795,2011
Tennessee,Montana,43,2011
Tennessee,Nebraska,631,2011
Tennessee,Nevada,883,2011
Tennessee,New Hampshire,132,2011
Tennessee,New Jersey,1396,2011
Tennessee,Minnesota,445,2011
Missouri,Montana,845,2011
Pennsylvania,Hawaii,495,2011
Missouri,Minnesota,2026,2011
District of Columbia ,Massachusetts,2048,2011
District of Columbia ,Michigan,1108,2011
District of Columbia ,Minnesota,409,2011
District of Columbia ,Mississippi,83,2011
District of Columbia ,Missouri,112,2011
District of Columbia ,Montana,38,2011
District of Columbia ,Nebraska,79,2011
District of Columbia ,Nevada,238,2011
District of Columbia ,New Hampshire,145,2011
District of Columbia ,New Jersey,1035,2011
District of Columbia ,New Mexico,0,2011
District of Columbia ,New York,2313,2011
District of Columbia ,North Carolina,1716,2011
District of Columbia ,North Dakota,285,2011
District of Columbia ,Ohio,306,2011
District of Columbia ,Maryland,14129,2011
District of Columbia ,Maine,0,2011
District of Columbia ,Louisiana,0,2011
District of Columbia ,Kentucky,297,2011
District of Columbia ,Alabama,13,2011
District of Columbia ,Alaska,135,2011
District of Columbia ,Arizona,43,2011
District of Columbia ,Arkansas,81,2011
District of Columbia ,California,3797,2011
District of Columbia ,Colorado,452,2011
District of Columbia ,Connecticut,981,2011
District of Columbia ,Oklahoma,0,2011
District of Columbia ,Delaware,128,2011
District of Columbia ,Georgia,937,2011
District of Columbia ,Hawaii,372,2011
District of Columbia ,Idaho,68,2011
District of Columbia ,Illinois,1397,2011
District of Columbia ,Indiana,128,2011
District of Columbia ,Iowa,241,2011
District of Columbia ,Kansas,6,2011
District of Columbia ,Florida,1254,2011
District of Columbia ,Oregon,51,2011
District of Columbia ,Pennsylvania,1589,2011
District of Columbia ,Rhode Island,50,2011
Florida,Georgia,38658,2011
Florida,Hawaii,3639,2011
Florida,Idaho,312,2011
Florida,Illinois,19152,2011
Florida,Indiana,11472,2011
Florida,Iowa,1846,2011
Florida,Kansas,2661,2011
Florida,District of Columbia ,891,2011
Florida,Kentucky,5441,2011
Florida,Maine,4689,2011
Florida,Maryland,15410,2011
Florida,Massachusetts,13701,2011
Florida,Michigan,19640,2011
Florida,Minnesota,4663,2011
Florida,Mississippi,5175,2011
Florida,Missouri,7114,2011
Florida,Louisiana,6094,2011
Delaware,Wyoming,463,2011
Florida,Delaware,1264,2011
Florida,Colorado,9383,2011
District of Columbia ,South Carolina,357,2011
District of Columbia ,South Dakota,104,2011
District of Columbia ,Tennessee,421,2011
District of Columbia ,Texas,1083,2011
District of Columbia ,Utah,75,2011
District of Columbia ,Vermont,445,2011
District of Columbia ,Virginia,7975,2011
Florida,Connecticut,11704,2011
District of Columbia ,Washington,476,2011
District of Columbia ,Wisconsin,946,2011
District of Columbia ,Wyoming,0,2011
Florida,Alabama,12635,2011
Florida,Alaska,7405,2011
Florida,Arizona,8451,2011
Florida,Arkansas,3025,2011
Florida,California,22420,2011
District of Columbia ,West Virginia,120,2011
Delaware,Wisconsin,55,2011
Delaware,West Virginia,198,2011
Delaware,Washington,482,2011
Connecticut,South Dakota,0,2011
Connecticut,Tennessee,123,2011
Connecticut,Texas,1214,2011
Connecticut,Utah,398,2011
Connecticut,Vermont,608,2011
Connecticut,Virginia,2555,2011
Connecticut,Washington,2255,2011
Connecticut,South Carolina,997,2011
Connecticut,West Virginia,46,2011
Connecticut,Wyoming,65,2011
Delaware,Alabama,81,2011
Delaware,Alaska,329,2011
Delaware,Arizona,541,2011
Delaware,Arkansas,0,2011
Delaware,California,699,2011
Delaware,Colorado,169,2011
Connecticut,Wisconsin,660,2011
Delaware,Connecticut,66,2011
Connecticut,Rhode Island,1488,2011
Connecticut,Oregon,117,2011
Connecticut,Massachusetts,8691,2011
Connecticut,Michigan,692,2011
Connecticut,Minnesota,76,2011
Connecticut,Mississippi,69,2011
Connecticut,Missouri,365,2011
Connecticut,Montana,206,2011
Connecticut,Nebraska,62,2011
Connecticut,Pennsylvania,3668,2011
Connecticut,Nevada,160,2011
Connecticut,New Jersey,3809,2011
Connecticut,New Mexico,265,2011
Connecticut,New York,20015,2011
Connecticut,North Carolina,1029,2011
Connecticut,North Dakota,0,2011
Connecticut,Ohio,1383,2011
Connecticut,Oklahoma,217,2011
Connecticut,New Hampshire,1221,2011
Florida,Montana,559,2011
Delaware,District of Columbia ,154,2011
Delaware,Georgia,639,2011
Delaware,New Mexico,0,2011
Delaware,New York,3141,2011
Delaware,North Carolina,388,2011
Delaware,North Dakota,0,2011
Delaware,Ohio,664,2011
Delaware,Oklahoma,27,2011
Delaware,Oregon,0,2011
Delaware,New Jersey,6297,2011
Delaware,Pennsylvania,8571,2011
Delaware,South Carolina,153,2011
Delaware,South Dakota,0,2011
Delaware,Tennessee,221,2011
Delaware,Texas,883,2011
Delaware,Utah,475,2011
Delaware,Vermont,0,2011
Delaware,Virginia,1064,2011
Delaware,Rhode Island,131,2011
Delaware,Florida,810,2011
Delaware,New Hampshire,0,2011
Delaware,Nebraska,12,2011
Delaware,Hawaii,201,2011
Delaware,Idaho,441,2011
Delaware,Illinois,34,2011
Delaware,Indiana,210,2011
Delaware,Iowa,0,2011
Delaware,Kansas,7,2011
Delaware,Kentucky,305,2011
Delaware,Nevada,0,2011
Delaware,Louisiana,0,2011
Delaware,Maryland,4238,2011
Delaware,Massachusetts,806,2011
Delaware,Michigan,43,2011
Delaware,Minnesota,201,2011
Delaware,Mississippi,0,2011
Delaware,Missouri,713,2011
Delaware,Montana,0,2011
Delaware,Maine,0,2011
Florida,Nebraska,3857,2011
Florida,Nevada,3527,2011
Florida,New Hampshire,4324,2011
Hawaii,New Jersey,564,2011
Hawaii,New Mexico,354,2011
Hawaii,New York,4246,2011
Hawaii,North Carolina,2307,2011
Hawaii,North Dakota,32,2011
Hawaii,Ohio,970,2011
Hawaii,Oklahoma,685,2011
Hawaii,New Hampshire,107,2011
Hawaii,Oregon,2030,2011
Hawaii,Rhode Island,58,2011
Hawaii,South Carolina,1681,2011
Hawaii,South Dakota,0,2011
Hawaii,Tennessee,636,2011
Hawaii,Texas,3007,2011
Hawaii,Utah,1040,2011
Hawaii,Vermont,0,2011
Hawaii,Pennsylvania,870,2011
Hawaii,Virginia,2523,2011
Hawaii,Nevada,1548,2011
Hawaii,Montana,85,2011
Hawaii,Florida,3160,2011
Hawaii,Georgia,2519,2011
Hawaii,Idaho,112,2011
Hawaii,Illinois,1884,2011
Hawaii,Indiana,402,2011
Hawaii,Iowa,478,2011
Hawaii,Kansas,125,2011
Hawaii,Nebraska,91,2011
Hawaii,Kentucky,18,2011
Hawaii,Maine,106,2011
Hawaii,Maryland,341,2011
Hawaii,Massachusetts,92,2011
Hawaii,Michigan,1303,2011
Hawaii,Minnesota,933,2011
Hawaii,Mississippi,371,2011
Hawaii,Missouri,308,2011
Hawaii,Louisiana,179,2011
Hawaii,District of Columbia ,222,2011
Hawaii,Washington,3790,2011
Hawaii,Wisconsin,147,2011
Idaho,Maryland,0,2011
Idaho,Massachusetts,396,2011
Idaho,Michigan,615,2011
Idaho,Minnesota,566,2011
Idaho,Mississippi,62,2011
Idaho,Missouri,384,2011
Idaho,Montana,1602,2011
Idaho,Maine,0,2011
Idaho,Nebraska,439,2011
Idaho,New Hampshire,129,2011
Idaho,New Jersey,84,2011
Idaho,New Mexico,141,2011
Idaho,New York,419,2011
Idaho,North Carolina,263,2011
Idaho,North Dakota,1201,2011
Idaho,Ohio,260,2011
Idaho,Nevada,3581,2011
Hawaii,West Virginia,312,2011
Idaho,Louisiana,51,2011
Idaho,Kansas,479,2011
Hawaii,Wyoming,14,2011
Idaho,Alabama,263,2011
Idaho,Alaska,4510,2011
Idaho,Arizona,3543,2011
Idaho,Arkansas,224,2011
Idaho,California,9021,2011
Idaho,Colorado,1813,2011
Idaho,Kentucky,120,2011
Idaho,Connecticut,0,2011
Idaho,District of Columbia ,0,2011
Idaho,Florida,1733,2011
Idaho,Georgia,275,2011
Idaho,Hawaii,254,2011
Idaho,Illinois,390,2011
Idaho,Indiana,296,2011
Idaho,Iowa,318,2011
Idaho,Delaware,0,2011
Connecticut,Maryland,1267,2011
Hawaii,Delaware,784,2011
Hawaii,Colorado,950,2011
Florida,Wyoming,846,2011
Georgia,Alabama,18799,2011
Georgia,Alaska,1079,2011
Georgia,Arizona,4292,2011
Georgia,Arkansas,2112,2011
Georgia,California,14949,2011
Georgia,Colorado,2325,2011
Florida,Wisconsin,7412,2011
Georgia,Connecticut,709,2011
Georgia,District of Columbia ,364,2011
Georgia,Florida,42666,2011
Georgia,Hawaii,1006,2011
Georgia,Idaho,126,2011
Georgia,Illinois,6080,2011
Georgia,Indiana,2442,2011
Georgia,Iowa,950,2011
Georgia,Delaware,619,2011
Georgia,Kansas,4513,2011
Florida,West Virginia,4964,2011
Florida,Virginia,16614,2011
Florida,New Jersey,25206,2011
Florida,New Mexico,1376,2011
Florida,New York,59288,2011
Florida,North Carolina,23983,2011
Florida,North Dakota,514,2011
Florida,Ohio,18191,2011
Florida,Oklahoma,2600,2011
